user_id,song_id,timestamp,duration_sec
user_54,song_45,2025-03-27 15:54:16,271
user_97,song_35,2025-03-11 14:28:04,156
user_88,song_49,2025-03-04 23:23:08,299
user_58,song_34,2025-03-18 13:30:35,69
user_73,song_8,2025-03-03 23:57:12,288
user_26,song_37,2025-03-27 01:15:15,106
user_22,song_21,2025-03-26 06:14:30,256
user_15,song_44,2025-03-10 23:18:36,280
user_12,song_33,2025-03-22 15:01:29,58
user_59,song_9,2025-03-25 21:58:37,242
user_59,song_37,2025-03-03 19:16:05,266
user_87,song_20,2025-03-02 01:21:51,232
user_33,song_1,2025-03-11 13:52:24,67
user_6,song_28,2025-03-17 17:24:18,62
user_70,song_4,2025-03-04 08:24:47,271
user_5,song_19,2025-03-20 20:21:52,122
user_99,song_9,2025-03-21 09:45:25,221
user_49,song_29,2025-03-19 07:48:54,222
user_11,song_44,2025-03-27 04:19:49,98
user_84,song_23,2025-03-06 18:13:03,121
user_69,song_26,2025-03-26 16:08:46,95
user_94,song_15,2025-03-01 04:02:48,41
user_39,song_30,2025-03-27 10:19:29,247
user_69,song_25,2025-03-12 03:34:40,156
user_59,song_23,2025-03-08 12:43:46,171
user_25,song_47,2025-03-06 11:28:24,46
user_85,song_27,2025-03-01 18:13:43,153
user_27,song_5,2025-03-05 21:33:11,47
user_58,song_39,2025-03-03 08:42:43,155
user_95,song_3,2025-03-20 12:40:23,254
user_30,song_35,2025-03-11 13:08:13,58
user_18,song_33,2025-03-15 01:00:58,149
user_94,song_37,2025-03-16 11:32:59,194
user_31,song_20,2025-03-07 22:54:37,296
user_29,song_27,2025-03-15 14:06:32,170
user_8,song_36,2025-03-09 12:02:41,248
user_72,song_32,2025-03-03 06:37:26,206
user_83,song_43,2025-03-19 12:04:38,298
user_41,song_45,2025-03-21 05:03:12,239
user_20,song_20,2025-03-19 06:36:28,124
user_97,song_35,2025-03-23 23:41:21,153
user_29,song_20,2025-03-08 00:10:55,267
user_8,song_36,2025-03-21 00:48:14,243
user_72,song_34,2025-03-07 12:13:45,228
user_32,song_17,2025-03-10 20:54:16,199
user_83,song_6,2025-03-22 20:02:22,219
user_12,song_35,2025-03-10 05:55:37,56
user_35,song_25,2025-03-02 22:04:34,67
user_25,song_49,2025-03-11 12:50:33,275
user_27,song_22,2025-03-15 17:14:22,37
user_28,song_13,2025-03-06 16:40:59,275
user_32,song_45,2025-03-10 22:16:30,233
user_31,song_36,2025-03-16 14:42:31,174
user_49,song_30,2025-03-26 21:44:50,213
user_40,song_17,2025-03-18 11:00:58,292
user_64,song_30,2025-03-05 18:53:12,270
user_98,song_21,2025-03-10 20:39:38,219
user_41,song_27,2025-03-03 05:15:44,143
user_95,song_10,2025-03-01 18:53:51,163
user_71,song_38,2025-03-21 06:30:49,181
user_20,song_13,2025-03-17 00:19:15,147
user_49,song_37,2025-03-12 22:17:46,285
user_71,song_42,2025-03-17 09:17:27,161
user_98,song_32,2025-03-24 19:35:07,265
user_22,song_47,2025-03-18 02:18:53,116
user_18,song_47,2025-03-27 12:46:21,280
user_24,song_35,2025-03-03 20:25:40,298
user_5,song_5,2025-03-03 08:31:24,33
user_53,song_9,2025-03-12 05:38:22,64
user_91,song_10,2025-03-01 10:39:02,141
user_65,song_30,2025-03-19 02:48:37,60
user_80,song_41,2025-03-24 10:58:25,279
user_3,song_1,2025-03-26 20:04:20,240
user_2,song_2,2025-03-26 16:48:58,170
user_69,song_19,2025-03-01 19:58:21,287
user_90,song_44,2025-03-21 21:39:14,121
user_14,song_7,2025-03-26 10:57:11,106
user_31,song_13,2025-03-26 13:21:56,159
user_46,song_18,2025-03-20 06:25:04,70
user_48,song_26,2025-03-23 06:46:16,154
user_90,song_15,2025-03-15 13:29:44,71
user_84,song_42,2025-03-02 12:54:54,77
user_52,song_25,2025-03-19 07:26:03,273
user_8,song_41,2025-03-01 11:00:36,117
user_11,song_32,2025-03-22 01:32:28,199
user_73,song_7,2025-03-26 15:21:00,51
user_30,song_14,2025-03-24 01:59:52,168
user_6,song_5,2025-03-14 14:39:29,46
user_23,song_21,2025-03-01 18:14:34,136
user_76,song_10,2025-03-20 08:02:54,69
user_39,song_11,2025-03-12 16:10:13,229
user_87,song_35,2025-03-17 02:29:35,226
user_97,song_48,2025-03-07 19:03:15,70
user_65,song_48,2025-03-17 18:57:19,57
user_13,song_28,2025-03-12 06:28:02,68
user_44,song_39,2025-03-20 06:11:33,197
user_4,song_41,2025-03-14 06:26:56,260
user_63,song_15,2025-03-18 06:33:00,222
user_56,song_12,2025-03-19 10:49:00,73
user_99,song_40,2025-03-15 08:08:31,156
user_92,song_5,2025-03-04 23:34:52,167
user_20,song_25,2025-03-08 11:44:44,229
user_41,song_24,2025-03-06 04:08:26,76
user_1,song_20,2025-03-22 14:09:17,214
user_98,song_18,2025-03-05 23:06:29,97
user_12,song_12,2025-03-21 22:07:39,259
user_72,song_36,2025-03-25 21:02:12,238
user_14,song_2,2025-03-05 08:24:48,211
user_71,song_6,2025-03-16 17:59:19,227
user_2,song_19,2025-03-21 02:07:25,228
user_100,song_6,2025-03-12 18:48:55,296
user_22,song_44,2025-03-19 11:35:05,116
user_18,song_18,2025-03-15 14:50:36,167
user_64,song_10,2025-03-04 01:42:41,115
user_56,song_18,2025-03-21 10:37:11,183
user_62,song_5,2025-03-18 12:44:27,158
user_32,song_47,2025-03-25 01:39:06,130
user_59,song_7,2025-03-07 13:51:24,185
user_1,song_26,2025-03-17 03:03:39,224
user_43,song_29,2025-03-17 05:59:45,250
user_84,song_39,2025-03-07 14:35:47,183
user_42,song_39,2025-03-10 18:00:32,275
user_41,song_12,2025-03-20 07:58:57,193
user_38,song_48,2025-03-24 20:03:53,154
user_42,song_25,2025-03-14 14:34:24,231
user_47,song_8,2025-03-10 16:47:02,122
user_88,song_50,2025-03-27 16:54:43,43
user_94,song_30,2025-03-11 04:15:29,254
user_38,song_45,2025-03-04 08:34:32,239
user_87,song_32,2025-03-07 18:09:19,185
user_31,song_17,2025-03-08 11:35:23,246
user_49,song_5,2025-03-22 19:12:02,275
user_75,song_26,2025-03-26 22:34:59,289
user_89,song_27,2025-03-27 09:23:33,48
user_47,song_45,2025-03-27 01:32:26,73
user_14,song_50,2025-03-13 01:12:36,211
user_22,song_42,2025-03-03 03:36:33,234
user_97,song_22,2025-03-21 21:31:01,84
user_2,song_7,2025-03-13 13:27:07,143
user_66,song_48,2025-03-26 04:26:35,143
user_58,song_24,2025-03-19 23:42:15,267
user_99,song_44,2025-03-25 07:05:05,107
user_45,song_2,2025-03-24 10:28:08,83
user_38,song_27,2025-03-05 04:01:41,89
user_94,song_10,2025-03-17 21:49:56,189
user_44,song_30,2025-03-11 01:01:04,296
user_62,song_23,2025-03-24 02:46:10,79
user_57,song_47,2025-03-22 23:08:21,193
user_9,song_20,2025-03-03 04:03:34,88
user_3,song_22,2025-03-06 07:25:00,114
user_95,song_16,2025-03-26 01:10:35,119
user_71,song_11,2025-03-17 01:37:51,248
user_60,song_15,2025-03-20 15:54:52,124
user_24,song_41,2025-03-21 23:28:23,232
user_4,song_48,2025-03-10 13:53:58,260
user_76,song_28,2025-03-19 21:01:35,32
user_91,song_14,2025-03-10 23:45:22,172
user_97,song_46,2025-03-04 00:53:31,82
user_69,song_12,2025-03-18 18:10:47,196
user_26,song_30,2025-03-06 12:46:01,164
user_86,song_32,2025-03-26 14:49:57,190
user_77,song_25,2025-03-20 01:20:48,88
user_45,song_23,2025-03-23 05:26:46,118
user_87,song_46,2025-03-15 10:32:54,73
user_87,song_9,2025-03-16 04:53:16,90
user_31,song_20,2025-03-06 16:15:19,123
user_48,song_45,2025-03-07 20:41:40,291
user_50,song_27,2025-03-07 16:37:37,226
user_55,song_12,2025-03-24 15:00:42,118
user_72,song_11,2025-03-24 18:28:27,177
user_18,song_12,2025-03-16 06:30:44,260
user_80,song_4,2025-03-18 10:18:39,34
user_63,song_9,2025-03-10 11:20:28,226
user_72,song_33,2025-03-25 00:40:54,239
user_88,song_32,2025-03-21 04:14:40,257
user_63,song_11,2025-03-05 00:19:05,45
user_98,song_15,2025-03-15 04:18:33,46
user_36,song_15,2025-03-27 02:21:33,177
user_22,song_50,2025-03-23 04:49:04,283
user_71,song_33,2025-03-06 11:54:01,88
user_35,song_50,2025-03-27 08:45:52,217
user_70,song_49,2025-03-03 00:28:47,255
user_70,song_14,2025-03-21 15:20:28,82
user_95,song_42,2025-03-13 00:23:42,182
user_5,song_29,2025-03-13 18:12:06,208
user_12,song_29,2025-03-06 16:45:52,151
user_27,song_48,2025-03-18 00:30:52,249
user_22,song_40,2025-03-07 18:13:13,135
user_27,song_4,2025-03-18 00:43:46,173
user_77,song_35,2025-03-09 04:10:25,195
user_91,song_19,2025-03-15 01:05:51,166
user_66,song_44,2025-03-05 14:56:43,99
user_97,song_27,2025-03-03 21:04:23,171
user_84,song_9,2025-03-07 10:35:45,157
user_19,song_46,2025-03-16 15:16:11,156
user_98,song_44,2025-03-20 01:31:46,280
user_19,song_37,2025-03-14 01:04:41,242
user_49,song_29,2025-03-04 15:58:58,77
user_52,song_33,2025-03-14 12:09:23,218
user_59,song_32,2025-03-16 21:19:10,31
user_100,song_47,2025-03-05 12:31:04,264
user_82,song_43,2025-03-18 09:21:35,62
user_69,song_26,2025-03-11 13:47:24,249
user_28,song_32,2025-03-14 00:52:05,195
user_37,song_22,2025-03-27 13:39:46,96
user_73,song_32,2025-03-17 16:29:08,54
user_6,song_7,2025-03-23 07:27:05,38
user_16,song_11,2025-03-22 10:08:07,263
user_1,song_28,2025-03-10 19:43:04,97
user_84,song_20,2025-03-08 17:13:19,170
user_12,song_42,2025-03-18 11:56:15,158
user_11,song_24,2025-03-09 00:51:02,56
user_51,song_41,2025-03-15 19:56:38,149
user_55,song_42,2025-03-05 10:15:17,78
user_1,song_14,2025-03-24 03:31:12,69
user_17,song_38,2025-03-11 23:31:53,295
user_88,song_29,2025-03-01 10:49:12,34
user_90,song_22,2025-03-06 20:30:06,246
user_89,song_9,2025-03-24 04:33:40,66
user_30,song_25,2025-03-05 08:04:41,82
user_14,song_21,2025-03-18 20:14:25,183
user_18,song_25,2025-03-07 11:07:35,103
user_9,song_34,2025-03-01 09:52:25,114
user_57,song_23,2025-03-11 08:13:39,107
user_53,song_40,2025-03-22 11:24:52,141
user_12,song_7,2025-03-07 19:07:37,93
user_76,song_47,2025-03-19 15:25:46,209
user_55,song_21,2025-03-07 18:54:50,156
user_36,song_42,2025-03-05 02:09:24,157
user_71,song_39,2025-03-14 19:57:24,43
user_85,song_20,2025-03-10 23:21:41,295
user_78,song_33,2025-03-10 03:47:20,230
user_38,song_42,2025-03-03 15:34:39,152
user_64,song_25,2025-03-06 11:21:21,153
user_64,song_41,2025-03-04 10:44:05,300
user_2,song_24,2025-03-16 08:43:02,97
user_50,song_37,2025-03-21 10:20:29,217
user_70,song_44,2025-03-09 09:17:31,271
user_99,song_5,2025-03-01 19:26:40,64
user_2,song_17,2025-03-11 11:21:31,50
user_8,song_26,2025-03-25 14:14:38,176
user_81,song_46,2025-03-25 07:45:51,242
user_55,song_45,2025-03-20 12:41:13,72
user_82,song_35,2025-03-27 02:24:50,108
user_36,song_6,2025-03-16 01:04:03,70
user_66,song_14,2025-03-08 13:01:38,197
user_51,song_38,2025-03-04 05:01:46,188
user_90,song_28,2025-03-12 14:01:57,59
user_32,song_6,2025-03-22 02:12:36,89
user_59,song_40,2025-03-03 16:06:46,188
user_86,song_48,2025-03-09 12:38:32,91
user_2,song_46,2025-03-07 15:51:47,35
user_21,song_32,2025-03-17 19:56:26,297
user_67,song_47,2025-03-13 14:02:40,115
user_48,song_9,2025-03-14 01:07:59,90
user_99,song_2,2025-03-17 06:18:58,249
user_35,song_34,2025-03-04 02:24:58,164
user_92,song_37,2025-03-04 17:47:35,284
user_59,song_33,2025-03-18 11:34:29,58
user_64,song_37,2025-03-09 02:25:51,218
user_21,song_17,2025-03-05 23:53:34,89
user_30,song_48,2025-03-25 16:49:26,31
user_6,song_1,2025-03-12 20:55:23,53
user_61,song_24,2025-03-19 14:12:12,106
user_23,song_3,2025-03-27 20:08:02,244
user_29,song_21,2025-03-13 01:14:51,243
user_93,song_21,2025-03-14 04:02:18,69
user_74,song_24,2025-03-06 19:06:43,287
user_87,song_4,2025-03-09 16:57:04,144
user_67,song_3,2025-03-20 11:06:40,65
user_60,song_19,2025-03-16 01:59:20,197
user_12,song_36,2025-03-23 04:08:52,34
user_48,song_13,2025-03-15 03:43:58,185
user_95,song_40,2025-03-12 18:37:51,267
user_48,song_38,2025-03-24 22:48:24,130
user_94,song_35,2025-03-12 21:35:36,107
user_1,song_27,2025-03-02 03:51:26,149
user_70,song_23,2025-03-01 11:10:43,201
user_1,song_49,2025-03-19 06:23:31,187
user_14,song_14,2025-03-26 17:16:43,151
user_54,song_32,2025-03-03 21:46:58,102
user_92,song_18,2025-03-05 12:23:02,52
user_30,song_34,2025-03-21 01:14:45,220
user_59,song_48,2025-03-05 02:55:06,78
user_65,song_9,2025-03-20 03:27:09,68
user_76,song_37,2025-03-04 00:33:53,252
user_85,song_9,2025-03-12 11:51:32,179
user_34,song_21,2025-03-20 01:49:22,197
user_41,song_29,2025-03-14 04:51:05,149
user_10,song_13,2025-03-07 14:34:54,85
user_20,song_7,2025-03-08 23:30:38,260
user_60,song_21,2025-03-20 17:37:17,91
user_69,song_23,2025-03-11 01:54:49,261
user_40,song_30,2025-03-13 20:45:23,91
user_12,song_11,2025-03-15 18:26:10,50
user_28,song_21,2025-03-08 04:48:35,76
user_92,song_16,2025-03-18 06:28:13,232
user_66,song_4,2025-03-15 12:10:28,163
user_23,song_2,2025-03-20 15:09:03,261
user_72,song_48,2025-03-27 16:56:14,157
user_13,song_30,2025-03-05 22:43:50,101
user_16,song_1,2025-03-03 23:50:59,143
user_17,song_13,2025-03-20 10:42:41,220
user_88,song_41,2025-03-05 01:54:46,162
user_10,song_2,2025-03-04 03:06:55,131
user_83,song_29,2025-03-07 06:03:10,77
user_43,song_8,2025-03-03 01:44:41,266
user_7,song_11,2025-03-22 00:39:49,232
user_64,song_2,2025-03-19 13:54:43,248
user_23,song_23,2025-03-11 10:09:44,125
user_36,song_18,2025-03-22 15:38:27,106
user_5,song_40,2025-03-12 22:21:36,181
user_64,song_27,2025-03-27 17:35:55,275
user_8,song_6,2025-03-14 13:57:45,226
user_18,song_27,2025-03-10 16:23:06,299
user_32,song_41,2025-03-27 09:24:21,39
user_49,song_46,2025-03-18 10:23:45,275
user_70,song_32,2025-03-17 16:49:43,287
user_42,song_25,2025-03-14 03:04:49,122
user_4,song_21,2025-03-11 15:10:37,45
user_100,song_18,2025-03-03 20:15:49,271
user_68,song_23,2025-03-12 07:11:15,111
user_13,song_16,2025-03-12 16:57:48,166
user_69,song_48,2025-03-03 17:08:17,142
user_74,song_25,2025-03-18 05:22:38,118
user_23,song_16,2025-03-16 10:30:06,213
user_76,song_2,2025-03-18 01:44:21,102
user_73,song_13,2025-03-24 21:29:08,188
user_23,song_32,2025-03-02 20:13:51,76
user_8,song_15,2025-03-11 14:55:51,40
user_68,song_31,2025-03-01 00:47:46,199
user_79,song_13,2025-03-07 08:01:52,204
user_92,song_12,2025-03-16 17:00:29,60
user_3,song_10,2025-03-07 21:02:14,86
user_68,song_24,2025-03-04 12:30:19,221
user_91,song_43,2025-03-20 04:54:08,81
user_44,song_20,2025-03-16 15:51:35,99
user_21,song_47,2025-03-22 04:59:18,279
user_84,song_21,2025-03-09 10:57:38,212
user_29,song_43,2025-03-09 12:17:58,223
user_40,song_47,2025-03-15 07:08:14,95
user_23,song_47,2025-03-01 02:05:40,230
user_99,song_37,2025-03-02 13:43:43,123
user_78,song_21,2025-03-11 17:21:41,83
user_64,song_10,2025-03-17 01:50:21,69
user_31,song_23,2025-03-16 12:15:58,115
user_82,song_6,2025-03-17 07:10:35,258
user_2,song_17,2025-03-11 04:17:59,157
user_89,song_5,2025-03-18 00:20:24,161
user_14,song_47,2025-03-01 01:29:33,54
user_50,song_29,2025-03-21 08:55:53,115
user_53,song_32,2025-03-19 09:13:55,209
user_70,song_25,2025-03-05 22:10:22,275
user_74,song_42,2025-03-11 22:49:22,113
user_58,song_5,2025-03-02 14:55:43,180
user_3,song_21,2025-03-13 16:14:08,83
user_10,song_22,2025-03-09 06:11:12,222
user_21,song_47,2025-03-04 15:23:02,77
user_44,song_39,2025-03-24 10:25:44,45
user_56,song_42,2025-03-09 00:14:08,252
user_21,song_4,2025-03-05 21:58:26,199
user_27,song_13,2025-03-20 20:50:44,165
user_85,song_19,2025-03-15 10:29:48,151
user_13,song_4,2025-03-20 01:45:51,281
user_20,song_4,2025-03-18 12:23:46,31
user_55,song_6,2025-03-15 07:10:29,275
user_26,song_7,2025-03-02 05:59:03,135
user_22,song_41,2025-03-15 03:59:05,71
user_61,song_8,2025-03-15 23:15:27,233
user_61,song_32,2025-03-13 20:45:09,76
user_83,song_35,2025-03-19 19:30:06,124
user_48,song_25,2025-03-18 22:23:02,125
user_58,song_3,2025-03-13 18:45:43,255
user_60,song_17,2025-03-11 23:35:28,167
user_73,song_4,2025-03-08 08:04:47,79
user_11,song_43,2025-03-17 16:32:45,241
user_97,song_38,2025-03-12 01:04:17,61
user_50,song_34,2025-03-21 07:44:30,273
user_74,song_16,2025-03-24 02:53:08,183
user_11,song_26,2025-03-02 16:27:41,287
user_74,song_34,2025-03-08 03:47:20,91
user_97,song_29,2025-03-09 09:25:06,115
user_28,song_13,2025-03-07 03:01:02,51
user_55,song_6,2025-03-22 03:16:11,133
user_81,song_10,2025-03-13 12:27:33,193
user_94,song_5,2025-03-05 05:23:39,228
user_72,song_26,2025-03-27 19:11:23,196
user_36,song_34,2025-03-23 05:47:30,36
user_90,song_40,2025-03-26 08:49:43,244
user_15,song_27,2025-03-08 06:20:45,105
user_73,song_38,2025-03-05 20:44:46,84
user_73,song_50,2025-03-05 21:39:44,176
user_69,song_23,2025-03-20 22:43:17,165
